YEAR,season,SITE,PLNT_DNS,FRND_DNS,DRY_WT,Dry_CAN_WT,Dry_WC_wt,Dry_SUB_wt,N_blade,C_blade,C_WT,N_WT,elapsed,g_bar_dry,g_barC,g_barN,dry_prod_per_day,C_prod_per_day,N_prod_per_day,f,p,d,c,b,l,dry_wt_lost_as_fronds,dry_wt_lost_as_plants,dry_wt_lost_as_dissolved,dry_wt_lost_as_cut_fronds,dry_wt_lost_as_blades,C_lost_as_fronds,C_lost_as_plants,C_lost_as_dissolved,C_lost_as_cut_fronds,C_lost_as_blades,N_lost_as_fronds,N_lost_as_plants,N_lost_as_dissolved,N_lost_as_cut_fronds,N_lost_as_blades,Mean_TEMP,mean_ambient_N,sfc_par,Subsfc_par,Bottom_par,dry_wt_stD,dry_can_wt_stD,dry_wc_wt_stD,dry_sub_wt_stD,c_blade_stD,n_blade_stD,C_wt_stD,N_wt_stD,plnt_dns_stD,frnd_dns_stD,g_bar_dry_stD,dry_prod_per_day_stD,g_barC_stD,C_prod_per_day_stD,g_barN_stD,N_prod_per_day_stD,f_stD,p_stD,d_stD,c_stD,b_stD,l_stD,dry_wt_lost_as_fronds_stD,dry_wt_lost_as_plants_stD,dry_wt_lost_as_dissolved_stD,dry_wt_lost_as_cut_fronds_stD,dry_wt_lost_as_blades_stD,C_lost_as_fronds_stD,C_lost_as_plants_stD,C_lost_as_dissolved_stD,C_lost_as_cut_fronds_stD,C_lost_as_blades_stD,N_lost_as_fronds_stD,N_lost_as_plants_stD,N_lost_as_dissolved_stD,N_lost_as_cut_fronds_stD,N_lost_as_blades_stD
2004,4-Autumn,AQUE,0.476888889,4.781111111,0.382691047,0.138819407,0.130625128,0.113246512,1.714333333,28.04144444,0.102463737,0.005069759,90,0.032842089,0.031363318,0.033408684,0.013887192,0.003648367,0.000180879,0.018326305,0.004635422,0.002874664,0.000126777,0.011179219,0.037142388,0.007846354,0.001663653,0.001202261,5.87824E-05,0.004658652,0.002164365,0.000443178,0.000329125,1.65118E-05,0.001273611,0.000101619,2.19131E-05,1.59951E-05,7.15E-07,6.19439E-05,16.46049835,0.474960999,617.1530593,170.6426152,27.49746371,0.021902664,0.009459612,0.0072964,0.006694954,0.983198834,0.149413201,0.006970012,0.000546536,0.014267735,0.214723657,0.003550872,0.001717922,0.003648998,0.000497918,0.00397392,2.88633E-05,0.002803669,0.001860987,0.000132594,3.26307E-05,0.000423755,0.003371985,0.001333608,0.000740531,8.76022E-05,1.49426E-05,0.00030946,0.000379853,0.000204193,2.14168E-05,4.26E-06,9.66692E-05,1.91788E-05,9.47E-06,1.76E-06,2.00E-07,6.58E-06
2005,1-Winter,AQUE,0.247752809,2.523314607,0.208463572,0.075842375,0.070360931,0.062260266,2.113707865,26.06348315,0.051189097,0.003511995,89,0.032721675,0.032552126,0.035574555,0.008228625,0.002027552,0.000137621,0.01472084,0.00821006,0.002969252,9.26E-06,0.010951372,0.036860786,0.003755187,0.002282778,0.00074953,2.00E-06,0.002798288,0.000935104,0.000571025,0.000186591,5.10E-07,0.000697022,0.000057231,3.30169E-05,1.15249E-05,4.22E-08,4.26738E-05,14.67805637,1.491784914,590.0391449,164.3608911,30.10669284,0.013738085,0.006344586,0.004684306,0.003991452,1.172116143,0.226676585,0.004063155,0.000428352,0.007330013,0.119667959,0.004681127,0.001359789,0.004773036,0.000351024,0.005206259,2.42596E-05,0.002851621,0.003402661,0.000159535,2.44E-06,0.000511988,0.004516234,0.000806796,0.000971876,6.04621E-05,5.38E-07,0.000212079,0.000204753,0.000245583,1.34235E-05,1.39E-07,5.94328E-05,1.28953E-05,1.42672E-05,1.37E-06,1.26E-08,5.13E-06
2005,2-Spring,AQUE,0.198225807,3.231505376,0.312661835,0.153253688,0.090306443,0.069101704,3.481612903,28.12903226,0.083164892,0.008891502,93,0.031753092,0.032454705,0.036897514,0.009099462,0.002441558,0.000271549,0.009470034,0.000399599,0.003599356,7.22893E-05,0.011284124,0.024825401,0.002403014,0.000175579,0.001034708,1.88838E-05,0.003231479,0.000628261,0.000046676,0.000272731,4.93E-06,0.000851549,6.09126E-05,5.02E-06,0.000027675,4.72E-07,8.63001E-05,12.73168816,7.679963468,777.1004072,213.7131771,41.98397292,0.016479249,0.010303716,0.00426249,0.003688365,1.035654154,0.297153913,0.00530623,0.000910536,0.004533523,0.116971885,0.002076942,0.000727332,0.002203612,0.0002135,0.002867856,3.27678E-05,0.001468283,0.000435908,0.00015901,0.00001338,0.00045672,0.001631778,0.00036123,0.00019195,7.20997E-05,3.32E-06,0.000213613,9.64068E-05,5.07291E-05,1.65399E-05,8.84E-07,6.36812E-05,9.96E-06,5.50E-06,2.97E-06,9.05E-08,9.29E-06
2005,3-Summer,AQUE,0.182849462,4.879731183,0.583447919,0.31870234,0.163781789,0.100963789,2.481774194,27.64467742,0.15335145,0.011803324,93,0.030174875,0.029739041,0.024530844,0.01720903,0.004485941,0.000314578,0.011107803,0.001537914,0.003939063,9.19974E-05,0.012345863,0.02902264,0.006339634,0.000781907,0.002254653,4.68161E-05,0.007054609,0.001662827,0.000204725,0.000593238,1.20781E-05,0.001855979,0.000133222,0.000018155,4.88619E-05,8.15E-07,0.000152819,15.90064966,1.211063754,761.58724,216.2182776,42.29080092,0.033922374,0.021387945,0.008919243,0.005965897,1.020848735,0.206791114,0.011193313,0.001289979,0.004550927,0.215661781,0.002137468,0.00148809,0.002197491,0.000434851,0.002832568,4.90084E-05,0.001476647,0.000971165,0.000183931,1.98633E-05,0.000597021,0.001855383,0.000904608,0.000501386,0.000162482,1.07129E-05,0.000511924,0.000247726,0.000131018,3.76426E-05,2.86E-06,0.000155435,2.26968E-05,1.18586E-05,5.51E-06,2.18E-07,1.72032E-05
2005,4-Autumn,AQUE,0.163,3.513277778,0.273590114,0.095676425,0.084681848,0.093231841,2.210944444,27.35127778,0.069532142,0.004519989,90,0.033397007,0.033605212,0.035434364,0.009673731,0.002444353,0.000166548,0.023788623,0.005472584,0.00305685,0.000390271,0.010788589,0.043496917,0.006764992,0.001377,0.001007356,0.000143706,0.003510899,0.001728568,0.000353149,0.0002565,3.64231E-05,0.000893859,0.000117043,0.000024965,1.66092E-05,2.26E-06,5.79277E-05,15.15751305,1.171650908,613.17659,169.3567165,26.90456072,0.017144318,0.008865016,0.005160056,0.005604454,1.017012751,0.187472615,0.005129043,0.00046382,0.003752189,0.151825158,0.004120251,0.001308051,0.004203462,0.00035494,0.004464778,0.000028789,0.003422105,0.001858198,0.000145859,5.54695E-05,0.000416949,0.003860042,0.000962951,0.000484613,7.60178E-05,2.11025E-05,0.00024614,0.000253882,0.000125083,1.70974E-05,5.58E-06,7.05228E-05,1.86607E-05,8.78E-06,1.76E-06,3.89E-07,5.93E-06
2006,1-Winter,AQUE,0.103033708,1.772640449,0.157137175,0.070594254,0.045061901,0.041481021,2.801011236,32.03466292,0.047551225,0.003529265,89,0.065287775,0.066830619,0.066238097,0.010725723,0.003253829,0.00023606,0.037175707,0.014374919,0.002692916,0,0.011031163,0.065274706,0.006348877,0.002493237,0.000435098,0,0.001765566,0.001849651,0.00073696,0.000127848,0,0.000521015,0.000134488,5.28363E-05,9.34E-06,0,3.80016E-05,13.16095007,5.711808149,589.1564851,165.095203,31.22460054,0.017737684,0.011359438,0.004473381,0.003813131,1.313382941,0.265382025,0.005692199,0.000541914,0.002835247,0.116298993,0.007833453,0.001708039,0.007868139,0.000525119,0.008196727,4.39131E-05,0.006188002,0.004468105,0.000140163,0,0.000523725,0.007486342,0.001190094,0.000766507,4.16337E-05,0,0.000155362,0.000356076,0.000234176,1.14396E-05,0,5.01594E-05,2.73109E-05,1.71957E-05,1.18E-06,0,4.63E-06
2006,2-Spring,AQUE,0.199139785,1.139946237,0.077354849,0.033836892,0.018704044,0.024813913,2.068225807,30.07247312,0.022108571,0.001230726,93,0.041722706,0.041043146,0.037109335,0.003710752,0.001049683,6.13853E-05,0.021047096,0.015767065,0.003338245,3.68185E-05,0.010957404,0.051146629,0.002006287,0.001608792,0.000308923,3.06E-06,0.001017246,0.000581281,0.000468295,8.92864E-05,8.59E-07,0.000294158,0.000039289,3.25954E-05,5.41E-06,4.53E-08,1.79218E-05,13.09657233,6.60643378,780.6534737,213.9642562,41.62780463,0.010384101,0.007174884,0.002456152,0.002088439,1.056225666,0.175960445,0.003112331,0.000202829,0.006911096,0.071583638,0.007292214,0.000852472,0.007316146,0.000252095,0.007613899,1.82584E-05,0.004048913,0.005539306,0.000174715,0.000010713,0.000491043,0.006920356,0.000480094,0.000584527,4.47032E-05,9.65E-07,0.000136748,0.000142512,0.000172435,1.26318E-05,2.73E-07,4.09524E-05,1.09428E-05,1.27317E-05,9.20E-07,1.68E-08,2.89E-06
2006,3-Summer,AQUE,1.502903226,5.823172043,0.285450548,0.047932247,0.04824057,0.189277731,1.31344086,31.12086022,0.084354337,0.002997201,93,0.037518061,0.038164077,0.034506214,0.007854628,0.002334674,8.25433E-05,0.006148008,0.004117431,0.002582521,6.87997E-05,0.007364983,0.020281743,0.001098733,0.000990318,0.000559528,1.81879E-05,0.001620915,0.000320011,0.000290718,0.000163921,5.37E-06,0.000475145,1.20289E-05,9.94E-06,5.91E-06,2.07E-07,1.71744E-05,16.50434336,0.742428143,761.2298535,216.1109514,42.26441359,0.018308816,0.009016741,0.004070383,0.00926924,1.142631188,0.107411273,0.006448399,0.00033534,0.033678161,0.225529962,0.003075543,0.000819794,0.003128032,0.000262165,0.00358168,1.22498E-05,0.001010391,0.00228451,0.000140774,1.20765E-05,0.000350602,0.002534049,0.000182349,0.000547817,5.33395E-05,3.55E-06,0.000154011,5.43071E-05,0.000162451,1.45006E-05,1.08E-06,4.92742E-05,2.11E-06,5.45E-06,7.29E-07,4.39E-08,2.10E-06
2006,4-Autumn,AQUE,1.402666667,9.483111111,0.651948975,0.166820388,0.216444488,0.268684099,1.376888889,32.31538889,0.198557117,0.007226313,90,0.026449934,0.026934968,0.027881184,0.01579979,0.004876547,0.000181687,0.00702618,0.001035071,0.002226928,0.000100035,0.00924758,0.019635795,0.00444993,0.000650407,0.001304405,4.99934E-05,0.00555761,0.001354016,0.000200577,0.000393895,1.49275E-05,0.00168119,4.87306E-05,7.91E-06,1.37566E-05,5.09E-07,5.89679E-05,16.16004628,0.606167327,613.8260383,169.8161841,26.98434514,0.031429342,0.01138154,0.011397322,0.012413071,1.126050496,0.115774322,0.012126146,0.000729857,0.030117957,0.340252326,0.001586079,0.00126127,0.001738426,0.00044312,0.002487726,2.54699E-05,0.000944752,0.000616477,0.000106739,1.21391E-05,0.000345802,0.001161603,0.000660739,0.00040302,9.03075E-05,6.30E-06,0.000343089,0.00020401,0.000125287,2.37162E-05,1.96E-06,0.000120049,8.55E-06,5.07E-06,1.49E-06,7.93E-08,6.10E-06
2007,1-Winter,AQUE,0.716629214,7.496966292,0.716999353,0.335304111,0.218812146,0.162883095,2.065561798,27.62904494,0.18640794,0.011983064,89,0.029796755,0.027178987,0.033123329,0.021359077,0.005364103,0.000368255,0.013439377,0.001858229,0.002946892,3.34E-06,0.011535794,0.02978363,0.009597664,0.001360001,0.002114062,2.52E-06,0.00827453,0.002692147,0.000376974,0.00057255,6.20E-07,0.002269299,0.000147822,0.000020415,3.35397E-05,4.20E-08,0.000129538,13.52406384,4.246268509,591.5808975,164.7443673,30.44711955,0.032006861,0.017398463,0.009358117,0.006923034,1.009747246,0.182274917,0.01068453,0.001191864,0.014674443,0.257320055,0.002531501,0.001977283,0.002644669,0.00057361,0.003001735,4.45168E-05,0.002113555,0.001000057,0.000137884,9.49E-07,0.00046556,0.002378595,0.001563705,0.000731726,0.000132853,7.12E-07,0.000477919,0.000448906,0.000201556,3.01191E-05,1.78E-07,0.000151585,2.76553E-05,1.13932E-05,3.47E-06,1.23E-08,1.32977E-05
2007,2-Spring,AQUE,0.572634409,7.096236559,0.667724151,0.334729245,0.195882423,0.137112483,2.691021505,26.08258065,0.161406187,0.014728116,93,0.022858889,0.023803829,0.025031923,0.016914612,0.004157278,0.000388167,0.012231092,0.000762422,0.004106415,1.71257E-05,0.011830249,0.028947303,0.00846842,0.000445268,0.002954669,1.39589E-05,0.00846103,0.002044376,0.000113239,0.000708961,3.28E-06,0.002033562,0.000179715,8.18E-06,6.17745E-05,2.77E-07,0.000176272,13.12516261,6.697856963,778.2501628,214.2192499,42.26984748,0.033060855,0.019528022,0.009206744,0.005909913,0.934777665,0.234525293,0.009962186,0.001576879,0.011552206,0.244938457,0.002098376,0.001718631,0.002215135,0.000450528,0.002595082,5.35721E-05,0.001755077,0.000557327,0.000197035,2.97E-06,0.000534223,0.001875685,0.001344933,0.000332225,0.000206869,2.50E-06,0.000551758,0.000333859,8.39296E-05,4.03746E-05,5.99E-07,0.000147795,3.30931E-05,5.99E-06,7.02E-06,5.67E-08,1.95603E-05
2007,3-Summer,AQUE,0.494086022,5.795,0.362572887,0.074610478,0.09773163,0.190230779,1.617258065,31.60349462,0.109147851,0.004727113,93,0.025721967,0.027826727,0.019888644,0.009168857,0.002904587,9.46748E-05,0.013953666,0.000326418,0.002757952,0.00020828,0.008971454,0.026217769,0.004925406,0.000144189,0.000985621,8.06062E-05,0.003220966,0.001404625,3.83586E-05,0.000280713,2.55232E-05,0.000921467,7.06586E-05,2.99E-06,1.44753E-05,1.01E-06,0.000047153,16.40252023,0.76335289,752.5064994,231.284915,44.73965555,0.017100734,0.005600993,0.004938834,0.008949028,1.099126967,0.130371574,0.006289766,0.00044711,0.009888913,0.205323913,0.002226898,0.000895037,0.002344979,0.000288871,0.002774422,1.76239E-05,0.001959084,0.000330179,0.000130626,2.92379E-05,0.000315437,0.002020845,0.000703284,0.000146052,6.64698E-05,1.18422E-05,0.000188376,0.000204713,3.88722E-05,1.59708E-05,3.92E-06,6.08963E-05,1.13535E-05,3.08E-06,1.50E-06,1.73E-07,4.61E-06
2007,4-Autumn,AQUE,0.420333333,5.198555556,0.340410817,0.082556762,0.110505755,0.1473483,2.212111111,27.5345,0.091220114,0.005763018,90,0.034672589,0.031104832,0.039941145,0.011904939,0.002795674,0.00022492,0.025761614,0.003446166,0.002534955,0.000412985,0.009440377,0.041596096,0.008467046,0.001059611,0.000921897,0.000185219,0.003490696,0.002206952,0.000259234,0.000255653,5.56937E-05,0.000972753,0.000144343,1.91368E-05,1.47257E-05,2.67E-06,5.54922E-05,14.09469656,3.019414565,599.5054141,186.7408478,29.82575123,0.016341834,0.005125745,0.00555273,0.006912574,1.028720108,0.192081476,0.005625278,0.000572884,0.008865982,0.189517925,0.004511289,0.001572217,0.004551709,0.000415045,0.004963693,0.000035792,0.004071124,0.001821988,0.00013143,4.31746E-05,0.000337145,0.004436449,0.001357427,0.000566428,6.67186E-05,2.18787E-05,0.000211516,0.000353452,0.000138296,1.51453E-05,6.84E-06,6.78718E-05,2.70175E-05,1.02928E-05,1.67E-06,4.24E-07,5.85E-06
2008,1-Winter,AQUE,0.311055556,2.757111111,0.198136634,0.073996578,0.057067994,0.067072062,2.784388889,26.15305556,0.047959543,0.004397983,90,0.056939863,0.058023847,0.0592706,0.012733575,0.003074962,0.000284946,0.037477183,0.011127206,0.003050942,0.000195767,0.01041696,0.062268058,0.008241789,0.002528408,0.000641301,5.05796E-05,0.002205628,0.001965246,0.000600041,0.000153932,1.17699E-05,0.000528805,0.000178691,5.49833E-05,0.000013837,1.06E-06,0.000047549,12.68434687,6.904360732,552.3847942,168.8176817,37.43282674,0.010421615,0.00527996,0.002944218,0.003487534,0.980573702,0.24725173,0.003062576,0.000465952,0.007150367,0.10555512,0.006648548,0.001627449,0.006696062,0.000407827,0.006869801,4.64086E-05,0.005372098,0.003654987,0.000149314,4.91964E-05,0.000432431,0.006557264,0.001262721,0.000841492,4.75445E-05,1.29829E-05,0.000152133,0.000309511,0.000201738,9.41E-06,3.07E-06,4.04587E-05,3.31686E-05,1.92176E-05,1.57E-06,2.96E-07,5.35E-06
2008,2-Spring,AQUE,0.741236559,4.423655914,0.327683359,0.12978567,0.100029422,0.097868267,2.572419355,26.90903226,0.083458968,0.006454446,93,0.034115974,0.034345154,0.029920632,0.008932637,0.00232011,0.000161294,0.006170172,0.001538719,0.0034791,0,0.010702818,0.021890808,0.001593305,0.000299314,0.000960055,0,0.002982757,0.000404602,7.56045E-05,0.000242235,0,0.000753524,3.34781E-05,7.14E-06,2.00882E-05,0,6.20386E-05,12.52880394,9.104779083,727.5929183,233.8737712,68.43294833,0.017114393,0.008249612,0.005035955,0.005088168,0.940771684,0.226527303,0.005393813,0.000706871,0.018880147,0.167882202,0.001810957,0.000631703,0.001977871,0.000188733,0.002579275,2.10696E-05,0.000831188,0.001153225,0.000161264,0,0.00040771,0.00150411,0.000228344,0.000225318,6.84227E-05,0,0.000198475,5.91543E-05,5.68603E-05,1.46843E-05,0,5.71287E-05,5.73E-06,5.46E-06,2.33E-06,0,7.05E-06
2008,3-Summer,AQUE,0.639731183,5.831989247,0.451378386,0.164438127,0.144825262,0.142114997,1.495107527,34.38430108,0.14698261,0.005455213,93,0.026317414,0.028743669,0.022263774,0.011547568,0.00391924,0.000122471,0.012189584,0.001008126,0.002724881,1.82366E-05,0.011002737,0.026943564,0.005247243,0.000391125,0.001222952,7.96E-06,0.00492964,0.001657501,0.000128451,0.000376829,2.52E-06,0.001526037,6.43772E-05,4.27E-06,1.59488E-05,9.70E-08,6.36514E-05,17.10761788,0.618567064,710.8935827,184.295427,25.77456939,0.02294645,0.010514421,0.007224681,0.006965674,1.315091415,0.132674239,0.009452894,0.000596256,0.016933517,0.217823514,0.00217145,0.001085697,0.002362046,0.000401777,0.00309048,2.12893E-05,0.001688929,0.000757387,0.000130223,3.24E-06,0.000469357,0.001925959,0.000766811,0.000297302,8.56045E-05,1.47E-06,0.000327689,0.000252978,9.78312E-05,2.28847E-05,4.71E-07,0.000118913,1.08183E-05,3.30E-06,1.85E-06,1.98E-08,7.24E-06
2008,4-Autumn,AQUE,0.419444444,5.269722222,0.503474213,0.228460072,0.169166937,0.105847204,1.642722222,32.58094444,0.15382883,0.006719611,90,0.035201824,0.034118345,0.038736674,0.016427612,0.005011674,0.000227595,0.015258353,0.002448574,0.00232875,2.31131E-05,0.011417883,0.031476673,0.006998474,0.001089686,0.001110946,9.92E-06,0.00545435,0.002214855,0.000346751,0.00034889,3.20E-06,0.001712812,8.53757E-05,1.25521E-05,1.42831E-05,1.09E-07,7.02612E-05,15.26342356,1.418187279,557.7911024,134.5975718,16.03520236,0.023403089,0.012053331,0.00775838,0.005058534,1.238569006,0.143588437,0.009380946,0.000685752,0.009692056,0.186794459,0.002698534,0.001380581,0.002774208,0.000477589,0.003367364,2.84102E-05,0.002108757,0.001279188,0.000111165,4.65E-06,0.000476881,0.002518334,0.001001212,0.000569832,7.16545E-05,2.13E-06,0.000334999,0.00032981,0.000182958,1.92156E-05,6.89E-07,0.000123335,0.000013575,6.60E-06,1.48E-06,2.60E-08,7.32E-06
2009,1-Winter,AQUE,0.335393258,5.197303371,0.644734925,0.358735325,0.195010386,0.090989215,2.292808989,27.44685393,0.167484169,0.012126058,89,0.032042705,0.0304152,0.03722471,0.020352881,0.005201824,0.000414173,0.014291922,0.00123663,0.002946884,0,0.012558287,0.031033722,0.009141107,0.000787288,0.001867316,0,0.007930855,0.002450393,0.000214262,0.000499555,0,0.00213028,0.000162153,0.000013729,0.000032319,0,0.00013584,13.3681464,4.462315146,510.9062379,115.310784,15.80179915,0.035811243,0.023172946,0.0099424,0.004796883,1.03218916,0.220706848,0.01115525,0.001455667,0.007492536,0.204430327,0.002739295,0.002092234,0.002882904,0.000596462,0.003360737,6.12072E-05,0.002222484,0.000956739,0.000133363,0,0.000574948,0.002472387,0.001523879,0.000624696,0.000128648,0,0.000530501,0.000413032,0.000166802,2.84671E-05,0,0.000158359,3.17057E-05,1.15034E-05,3.60E-06,0,1.47407E-05
2009,2-Spring,AQUE,0.243763441,4.836612903,0.531775934,0.301473021,0.148999238,0.081303675,2.759129032,31.05752688,0.152900267,0.01259899,93,0.027166389,0.029480869,0.02392101,0.016063778,0.004779675,0.000358239,0.015318524,0.001538719,0.003412172,0,0.012453377,0.032722792,0.00870932,0.000915211,0.001936357,0,0.007035396,0.002450925,0.000258642,0.000541566,0,0.001971091,0.000206971,2.15342E-05,4.68457E-05,0,0.00016935,13.30213688,6.01763422,684.7804833,156.2695595,15.14197399,0.030568676,0.020560782,0.007807273,0.004477249,1.12447753,0.243629208,0.010340046,0.001451188,0.005434531,0.19621859,0.002847105,0.001953304,0.002990312,0.00058769,0.00337592,6.38093E-05,0.002354761,0.001127037,0.000158666,0,0.000590301,0.002654393,0.001467643,0.000668812,0.000144076,0,0.000514897,0.000420197,0.000190671,3.39684E-05,0,0.000156526,4.09837E-05,1.60262E-05,5.36E-06,0,1.86255E-05
2009,3-Summer,AQUE,0.240806452,3.692634409,0.233995567,0.059338487,0.066590954,0.108066125,1.837333333,34.37139785,0.076044823,0.00343356,93,0.024273559,0.023721974,0.022722332,0.005885773,0.001919868,8.05461E-05,0.014549814,0.002743828,0.002387812,0,0.009972331,0.029653784,0.003719597,0.000627469,0.000628782,0,0.002613785,0.001213107,0.000203149,0.000204782,0,0.000852038,5.68279E-05,8.58E-06,9.70E-06,0,4.02309E-05,15.9953854,0.878836114,717.4234821,175.8244768,20.86999305,0.012549305,0.004135013,0.003615568,0.006319861,1.295825841,0.156790106,0.004952202,0.000354759,0.005371813,0.1443172,0.002731395,0.000764002,0.002795458,0.000267505,0.003358789,1.54569E-05,0.002002114,0.001515437,0.000115058,0,0.000410359,0.002481016,0.000536067,0.000353109,4.37049E-05,0,0.000169397,0.000182807,0.000114801,1.23011E-05,0,6.23283E-05,9.46E-06,4.96E-06,1.08E-06,0,4.34E-06
2009,4-Autumn,AQUE,0.31,3.505555556,0.232832451,0.066391438,0.065858726,0.100582287,1.744166667,34.25055556,0.075555819,0.003295739,90,0.05030618,0.050887878,0.049251964,0.011500747,0.003703575,0.000152802,0.03128901,0.006449292,0.002119371,0,0.009318553,0.049176226,0.007149652,0.001475806,0.000481577,0,0.002123259,0.002275188,0.000469507,0.000152692,0,0.000674089,9.27603E-05,1.95982E-05,6.39E-06,0,2.80289E-05,16.17628551,0.775396151,584.0934996,163.0616981,24.04755965,0.012764207,0.005045605,0.003628505,0.00551043,1.219039622,0.145660384,0.004931492,0.000339509,0.006754641,0.13534579,0.004810077,0.001321548,0.004884895,0.000444113,0.005178283,0.000022285,0.003974481,0.002240199,0.000096494,0,0.000328376,0.00462782,0.001000894,0.000521771,3.40195E-05,0,0.000137513,0.000325862,0.000167167,9.38E-06,0,4.79643E-05,0.000014579,7.02E-06,6.59E-07,0,2.78E-06
2010,1-Winter,AQUE,0.128988764,1.070674157,0.084037154,0.03356258,0.025825347,0.024649227,2.648089888,36.46292135,0.028926525,0.001728176,89,0.054324606,0.055547724,0.060755606,0.005738872,0.001930235,0.000109939,0.046013461,0.01612443,0.002314601,0.000271262,0.011071452,0.075795206,0.00496878,0.001646374,0.000244414,1.41705E-05,0.00120094,0.001652281,0.000548588,8.14144E-05,4.74E-06,0.000399728,8.82121E-05,2.99637E-05,4.33E-06,2.65E-07,2.12022E-05,14.12488964,2.728228657,627.0244819,167.6234669,22.34092745,0.00565956,0.003041649,0.001572418,0.001674703,1.299584815,0.215927917,0.002330639,0.000210172,0.003354596,0.052069318,0.008430479,0.000926657,0.008407521,0.000316535,0.00856609,1.92245E-05,0.006974499,0.005093898,0.000109983,7.53535E-05,0.000439775,0.008398706,0.000797725,0.000489882,0.000020766,4.00E-06,9.19697E-05,0.00027285,0.000166936,6.12E-06,1.35E-06,3.48864E-05,1.65785E-05,9.66E-06,5.45E-07,8.10E-08,2.59E-06
2010,2-Spring,AQUE,0.062258065,0.300268817,0.019458285,0.007931429,0.005093639,0.006433218,3.09483871,32.40752688,0.005997001,0.000497111,93,0.073845478,0.071698035,0.073202003,0.001500812,0.000441928,3.75975E-05,0.047603312,0.021244746,0.002985323,0,0.010740752,0.082574133,0.000990002,0.000418863,6.70293E-05,0,0.000247805,0.000304977,0.000129322,2.13716E-05,0,7.98176E-05,2.45199E-05,1.05303E-05,1.68E-06,0,6.24E-06,12.8174668,8.121842229,773.2898377,225.8072963,47.53339555,0.002171471,0.001437464,0.000523986,0.000686963,1.153029589,0.254299682,0.000679622,7.22805E-05,0.003094218,0.020423601,0.009234212,0.00027574,0.009226561,8.43752E-05,0.009385618,7.88E-06,0.006813787,0.00567915,0.00016471,0,0.000433785,0.009023682,0.000178019,0.000125136,8.01E-06,0,2.59831E-05,5.49586E-05,3.96091E-05,2.37E-06,0,8.74E-06,4.92E-06,3.46E-06,2.52E-07,0,8.78E-07
2010,3-Summer,AQUE,0.601827957,1.934731183,0.079756959,0.009034507,0.018979616,0.051742835,2.055483871,33.08247312,0.024819236,0.001251527,93,0.084161371,0.08458752,0.080030389,0.003597425,0.001107173,5.77449E-05,0.034632034,0.016324127,0.002321539,5.39006E-05,0.006592596,0.059924196,0.001159925,0.000435008,0.000118961,8.53E-06,0.000361021,0.00035887,0.000133086,0.000036843,2.61E-06,0.00011149,1.96316E-05,7.87E-06,1.92E-06,1.34E-07,5.84E-06,14.66135081,1.962077986,755.6753777,236.5426477,55.05467388,0.005755789,0.000862231,0.001620189,0.003578873,1.202030205,0.167093124,0.002155044,0.000155936,0.018064325,0.101978654,0.006845949,0.000330245,0.006884627,0.00011232,0.007030253,7.33E-06,0.005114906,0.003971595,0.000116958,5.48E-06,0.000249724,0.006547432,0.000190299,0.000139388,1.03307E-05,1.13E-06,2.81834E-05,6.17822E-05,4.35019E-05,2.84E-06,3.69E-07,9.85E-06,3.48E-06,2.43E-06,2.33E-07,2.36E-08,6.70E-07
2010,4-Autumn,AQUE,0.364444444,2.173333333,0.115830678,0.017609956,0.03268594,0.065534782,2.660111111,31.34777778,0.033871453,0.002263837,90,0.049205531,0.048672108,0.053598101,0.006053542,0.001766934,0.000132947,0.027779293,0.029401097,0.002104374,0.002212792,0.008243532,0.069741089,0.003219,0.002296236,0.000277876,0.000334947,0.001089231,0.000952056,0.000677274,8.25521E-05,9.87822E-05,0.000323387,6.60365E-05,4.87641E-05,5.17E-06,6.38E-06,2.03426E-05,14.32807753,3.615034671,621.690819,161.3848893,19.20643599,0.00795086,0.001419893,0.002272892,0.00468953,1.157398933,0.245062152,0.002687798,0.000280514,0.011566918,0.115674213,0.007681155,0.001064063,0.007770935,0.000329632,0.008041559,2.81425E-05,0.005025382,0.005566017,0.000106722,9.28333E-05,0.00029947,0.00747579,0.000660896,0.000701057,2.44365E-05,3.01067E-05,8.30059E-05,0.000199635,0.000210666,6.38E-06,9.62E-06,2.73233E-05,1.59096E-05,0.000015568,6.82E-07,8.76E-07,2.52E-06
2011,1-Winter,AQUE,0.002359551,0.017696629,0.000849399,8.63652E-05,0.000212704,0.000550329,2.992406367,34.79112828,0.000266889,1.98914E-05,89,0.03432582,0.037258865,0.034511117,0.000209408,6.62944E-05,4.91E-06,0.024242178,0.090801538,0.002016796,0,0.007688326,0.124828883,0.00062678,0.002347669,5.18521E-05,0,0.000201143,0.000182806,0.000684717,1.51231E-05,0,0.000058665,1.46089E-05,5.47191E-05,1.21E-06,0,4.69E-06,12.88250505,6.324620835,664.0888681,191.2476891,33.42330974,0.000229158,2.76359E-05,0.000053268,0.000162635,1.258018924,0.261386751,7.50393E-05,6.42E-06,0.000270682,0.003385105,0,0,0,0,0,0,0.002369821,0.001336071,0.000139221,0,0.000448254,0.002778383,0.000167137,6.73437E-05,1.48592E-05,0,5.05834E-05,5.34366E-05,2.01795E-05,3.88E-06,0,1.64583E-05,5.83E-06,1.92E-06,4.99E-07,0,1.86E-06
